registroans;cnpj;razaosocial;nomefantasia;modalidade;logradouro;numero;complemento;bairro;cidade;uf;cep;ddd;telefone;fax;enderecoeletronico;representante;cargorepresentante;dataregistroans
352501;87100000000000;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;UNIMED PORTO ALEGRE;Cooperativa Médica;AV VENANCIO AIRES;1040;;BOM FIM;Porto Alegre;RS;90040192;51;33167747;33312544;regulacao@unimedpoa.com.br;GLAUCO SAMUEL CHAGAS ;Superintendente Executivo;1998-12-21
337374;5660000000000;UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA;UNIMED PORTO VELHO ;Cooperativa Médica;AVENIDA CARLOS GOMES;1259;;CENTRO;Porto Velho;RO;76801109;69;32172016;;unimed@unimedportovelho.coop.br;SALEH MAHMOUD ABDUL RAZZAK;PRESIDENTE;1998-12-23
344885;11200000000000;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;AV. LINS PETIT;140;;ILHA DO LEITE;Recife;PE;50070230;81;34138086;34138000;rdiretor@unimedrecife.com.br;MARIA DE LOURDES CORREA DE ARAÚJO;REPRESENTANTE;1998-12-21
350648;89600000000000;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED REGIÃO DA CAMPANHA/RS;Cooperativa Médica;AV 7 DE SETEMBRO;679;;CENTRO;Bagé;RS;96400006;5;332429331;332429599;gerencia@unimedcampanha.com.br;GLENO CERIOLI;REPRESENTANTE;1998-12-22
328375;92300000000000;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED REGIÃO DA FRONTEIRA - RS;Cooperativa Médica;AV. 24 DE MAIO;1016;;CENTRO;Sant'Ana do Livramento;RS;97573450;55;32429800;32422428;contabil@unimedfronteira.com.br;LUIZ ANTONIO COSTAGUTA ARRUDA;PRESIDENTE;1998-12-22
353698;533000000000;UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED REGIÃO DA PRODUÇÃO/RS;Cooperativa Médica;AV. PÁTRIA;1795;;SOMMER;Carazinho;RS;99500000;54;33298000;33302187;unimed@unimed303.com.br;LUIZ CARLOS COLLE THOMÉ;PRESIDENTE;1998-12-22
311847;49200000000000;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED BAIXA MOGIANA;Cooperativa Médica;AVENIDA MOGI MIRIM;2679;;JARDIM GUAÇU MIRIM;Mogi Guaçu;SP;13844115;19;38319700;38918436;unimed@unimedbxm.coop.br;DILVO FERREIRA LOPES;PRESIDENTE;1998-12-16
306100;81700000000000;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;UNIMED REGIONAL DE CAMPO MOURÂO;Cooperativa Médica;AV.JOSE CUSTODIO DE OLIVEIRA;1385;;CENTRO;Campo Mourão;PR;87300020;44;35187000;;marlene@unimedcampomourao.com.br;RODOLFO CESAR VISONI POLISELI;DIRETOR PRESIDENTE;1998-12-17
316458;41500000000000;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL FLORIANO;Cooperativa Médica;AV EURIPEDES DE AGUIAR;943;;CENTRO;Floriano;PI;64800000;89;35211133;35216652;unimed@unimedfloriano.com.br;LUIMAR DE JESUS SANTOS;PRESIDENTE;1998-12-21
313475;69600000000000;UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL DE PICOS;Cooperativa Médica;PÇA FELIX PACHECO;676;;CENTRO;Picos;PI;64600000;89;34223616;34221177;unimedpicos@uol.com.br;LUIS EVANDRO SANTOS LOPES;PRESIDENTE;1998-12-21
306762;2320000000000;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL JAÚ;Cooperativa Médica;RUA ALVARO FLORET;565;;VILA HILST;Jaú;SP;17207020;14;36028900;36028901;diretoria@unimedjau.com.br;PAULO DE CONTI;DIRETOR PRESIDENTE;1998-12-18
371254;76800000000000;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;Cooperativa Médica;AV. BENTO MUNHOZ DA ROCHA NETO;750;;-;Maringá;PR;87030010;44;33212738;32212795;margarete@unimedmaringa.com.br;DURVAL FRANCISCO DOS SANTOS FILHO;PRESIDENTE;1998-12-17
305472;33500000000000;UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA;UNIMED REGIONAL SUL/GO;Cooperativa Médica;RUA JOAO MANOEL DE SOUZA;889;;CENTRO;Itumbiara;GO;75526030;64;34322000;34322032;unimed@unimeditumbiara.com.br;ANTÔNIO RICARDO COKELY RIBEIRO;DIRETOR PRESIDENTE;1998-12-24
330566;68700000000000;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;UNIMED RESENDE;Cooperativa Médica;RUA NICOLAU TARANTO;239;;COMERCIAL;Resende;RJ;27542020;24;33544477;33547472;ans@unimedresende.coop.br;DR. JOÃO ALBERTO DA CRUZ;DIRETOR PRESIDENTE;1998-12-21
337871;84300000000000;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;RUA JOSÉ DE MELO;418;;BOSQUE;Rio Branco;AC;69908330;68;21064546;21064545;ans@unimedriobranco.com.br;ANTONIO HERBERT LEITE MILITÃO;PRESIDENTE;1998-12-21
320251;37300000000000;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;UNIMED RIO VERDE;Cooperativa Médica;RUA COSTA GOMES;208;;CENTRO;Rio Verde;GO;75901050;64;21014967;21014900;diretoria@unimedrv.com.br;MARCIO EMRICH CAMPOS;PRESIDENTE;1998-12-24
359777;24700000000000;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED RONDONÓPOLIS;Cooperativa Médica;RUA RIO BRANCO;933;;CENTRO;Rondonópolis;MT;78700180;66;34392800;34392828;diretoria@unimedrondonopolis.com.br;RICARDO CORREA GONZALES;DIRETOR PRESIDENTE;1998-12-24
346276;58800000000000;UNIMED SALTO/ITU -  COOPERATIVA MÉDICA;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;Cooperativa Médica;RUA SANTA RITA;1440;;CENTRO;Itu;SP;13300065;11;46028800;46028809;ans@unimedsaltoitu.com.br;ARNALDO PASSAFINI NETO;DIRETOR PRESIDENTE;1998-12-18
319708;87500000000000;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;;Cooperativa Médica;RUA GASPAR MARTINS;1482;;NOSSA SENHORA MEDIANEIRA;Santa Maria;RS;97060260;55;30286577;;unimedsm@unimedsm.com.br;ERNANI CLOVIS BULOW;PRESIDENTE;1998-12-22
354031;45400000000000;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SAO CARLOS;Cooperativa Médica;RUA VICENTE PELICANO;945;;AZULVILLE;São Carlos;SP;13571000;16;21077300;;ansunimedsc@unimedsaocarlos.com.br;BOLÍVAR SOARES MENDJOUD;PRESIDENTE;1998-12-22
323926;25300000000000;UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO JOÃO DEL REI COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;AV. HERMILIO ALVES;210;;CENTRO;São João del Rei;MG;36307328;3;233728080;233712442;uni152@mgconecta.com.br;PAULO CÉSAR DE ARAÚJO RANGEL;PRESIDENTE;1998-12-17
327638;71200000000000;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED SÃO JOÃO NEPOMUCENO;Cooperativa Médica;RUA CAPITAO BRAZ;68;;CENTRO;São João Nepomuceno;MG;36680000;32;32611516;32611516;gerencia@unimedsjn.coop.br;RENATO DE SOUZA GOMES;DIRETOR PRESIDENTE;1998-12-22
335100;45100000000000;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;UNIMED SAO JOSÉ DO RIO PRETO;Cooperativa Médica;AV BADY BASSITT;3877;;VILA IMPERIAL;São José do Rio Preto;SP;15015700;17;32021111;;regulacao@unimedriopreto.com.br;JOSÉ LUIS CRIVELLIN;PRESIDENTE;1998-12-18
331872;60200000000000;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;UNIMED SJC;Cooperativa Médica;AVENIDA CASSIANO RICARDO;401;10° ANDAR, ED. HYDE PARK;JARDIM AQUÁRIUS;São José dos Campos;SP;12246870;12;8007071019;21394051;delcia.araujo@unimedsjc.com.br;FÁBIO ROBERTO DA SILVA BAPTISTA;DIRETOR PRESIDENTE;1998-12-16
370088;25500000000000;UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO;UNIMED CIRCUITO DAS AGUAS;Cooperativa Médica;AV. ANTÔNIO JUNQUEIRA DE SOUZA;476;;CENTRO;São Lourenço;MG;37470000;35;36958522;36958529;diretoria@unimedcircuito.coop.br;MUSSE JOSÉ MATUCK;PRESIDENTE;1998-12-18
327352;66500000000000;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO SEBASTIÃO DO PARAÍSO;Cooperativa Médica;AV. DOUTOR DELFIM MOREIRA ;1400;;CENTRO;São Sebastião do Paraíso;MG;37950000;35;35398400;;juridico@unimedssp.coop.br;MATHEUS COLOMBAROLI;DIRETOR PRESIDENTE;1998-12-18
416801;10400000000000;UNIMED SAÚDE E ODONTO S.A;;Medicina de Grupo;ALAMEDA MINISTRO ROCHA AZEVEDO;346;4º ANDAR;CERQUEIRA CÉSAR;São Paulo;SP;1410000;11;32659996;;compliance@segurosunimed.com.br;AGENOR FERREIRA DA SILVA FILHO;DIRETOR;2008-12-30
701;4490000000000;UNIMED SEGUROS SAÚDE S/A;SEGUROS UNIMED;Seguradora Especializada em Saúde;ALAMEDA MINISTRO ROCHA AZEVEDO;366;;CERQUEIRA CESAR;São Paulo;SP;1410901;11;32659996;32659049;compliance@segurosunimed.com.br;AGENOR FERREIRA DA SILVA FILHO;DIRETOR;2001-07-30
337668;13400000000000;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;UNMED SERGIPE - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RUA SOCORRO;100;;SAO JOSE;Aracaju;SE;49015300;79;21078772;21078730;contabilidade@unimedse.com.br;CARLOS ALBERTO BARRETO DE MENDONÇA;DIRETOR PRESIDENTE;1998-12-23
349534;24000000000000;UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO;UNIMED SETE LAGOAS COOPERATIVA TRABALHO MEDICO;Cooperativa Médica;RUA CORONEL RANDOLFO SIMÕES;281;;BOA VISTA;Sete Lagoas;MG;35700102;31;21061911;21061946;ans@unimedsetelagoas.coop.br;ANTONIO DE PADUA BRANDAO RAPOSO;DIRETOR PRESIDENTE;1998-12-17
348295;45400000000000;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SOROCABA;Cooperativa Médica;AV. PRES. JUSCELINO KUBITSCHECK DE OLIVE;736;;CENTRO;Sorocaba;SP;18035060;15;33329200;32244568;regulacaoans@unimedsorocaba.coop.br;GUSTAVO RIBEIRO NEVES;REPRESENTANTE;1998-12-18
343153;24300000000000;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SOUSA;Cooperativa Médica;RUA MANOEL GADELHA FILHO;37;TERREO;CENTRO;Sousa;PB;58802000;83;35221334;35224245;unimedss@uol.com.br;HELDA PIRES DE SÁ MENDES;VICE-PRESIDENTE;1998-12-21
402834;3030000000000;UNIMED STA RITA, STA ROSA E SÃO SIMÃO COOP. TRAB. MÉDICO;UNIMED STA RITA, STA ROSA E SÃO SIMÃO;Cooperativa Médica;RUA MARECHAL DEODORO;1157;;CENTRO;Santa Rita do Passa Quatro;SP;13670000;19;35829999;35829998;unimed@unimedsantarita.coop.br;CARLOS ALBERTO DA SILVA;DIRETOR PRESIDENTE;1999-03-31
324175;71100000000000;UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUDOESTE DE MINAS;Cooperativa Médica;AV. DR. BRENO SOARES MAIA;264;;BELO HORIZONTE;Passos;MG;37900110;35;35292600;35292630;unimed@unimedsudoestemg.coop.br;CLAUDIO ANTONIO FELIX DE OLIVEIRA;DIRETOR PRESIDENTE;1998-12-18
327468;66900000000000;UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUDOESTE PAULISTA;Cooperativa Médica;AV. CORONEL ACÁCIO PIEDADE;771;;CENTRO;Itapeva;SP;18400180;15;35249000;35249000;diretoria@unimedsudoestepaulista.coop.br;DANIEL SANDOVAL CERQUEIRA;DIRETOR PRESIDENTE;1998-12-18
320706;32400000000000;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL CAPIXABA;Cooperativa Médica;AV FRANCISCO LACERDA DE AGUIAR;46;;GILBERTO MACHADO;Cachoeiro de Itapemirim;ES;29303300;28;21016255;21016253;secexecutiva@unimedsulcapixaba.coop.br;FERNANDO LEMGRUBER PRADO COSTA;DIRETOR PRESIDENTE;1998-12-16
353027;57100000000000;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL PAULISTA;Cooperativa Médica;RUA DOUTOR VIRGILIO DE REZENDE;810;;CENTRO;Itapetininga;SP;18200046;15;32757100;32757100;contato@unimedsulpaulista.coop.br;MARCOS DE ALMEIDA CUNHA;DIRETOR PRESIDENTE;1998-12-18
316881;66300000000000;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRES VALES;Cooperativa Médica;RUA ALEXANDRE MATTAR;137;;SÃO DIOGO;Teófilo Otoni;MG;39803075;33;35291100;35291100;relacionamento.ans@unimedtv.coop.br;VERA LÚCIA LAUAR;DIRETORA PRESIDENTE;1998-12-17
353353;7240000000000;UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TERESINA;Cooperativa Médica;RUA SÃO JOÃO;1262;;CENTRO;Teresina;PI;64001360;86;21078000;862228644;ans@unimedteresina.com.br;EMMANUEL AUGUSTO DE CARVALHO FONTES;PRESIDENTE;1998-12-21
359033;42900000000000;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;AV. DR.MOACIR REZENDE;358;;CENTRO;Três Corações;MG;37410000;35;32396000;32396009;unimedtc@unimedtc.coop.br;GILBERTO SILVA TEIXEIRA;DIRETOR PRESIDENTE;1998-12-18
364070;64400000000000;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA BARÃO DA BOA ESPERANÇA;256;;CENTRO;Três Pontas;MG;37190000;35;32668000;;unimedtp@unimedtrespontas.coop.br;DÍLSON LAMAITA MIRANDA;DIRETOR PRESIDENTE;1998-12-18
337498;947000000000;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRÊS RIOS;Cooperativa Médica;RUA DR BERNARDO BELLO;63;;CENTRO;Três Rios;RJ;25804030;24;22516262;22516261;ignacio@tresrios.unimed.com.br;FABIO NASSER MONNERAT;DIRETOR PRESIDENTE;1998-12-21
354066;17800000000000;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;UNIMED UBERABA LTDA.;Cooperativa Médica;RUA ALAOR PRATA;294;;CENTRO;Uberaba;MG;38015010;34;33182220;33182200;contatoans@unimeduberaba.com.br;REYNALDO ADOLFO MARTINS DA COSTA MIRANDA;REPRESENTANTE;1998-12-17
384577;17800000000000;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;UNIMED UBERLÂNDIA;Cooperativa Médica;AVENIDA JOAO PINHEIRO;639;;CENTRO;Uberlândia;MG;38400126;34;32396900;;secretariadegovernanca@unimeduberlandia.coop.br;CHRISTIAN BERTARINI MARQUES;PRESIDENTE;1998-12-16
335541;92100000000000;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED VALE DAS ANTAS, RS - SOC COOP DE SERVIÇOS MÉDICOS LTD;Cooperativa Médica;AV. JULIO DE CASTILHOS;135;;CENTRO;Nova Prata;RS;95320970;54;32420029;;gerencia@valedasantas.unimed.com.br;VALMOR CAPPELLARI CUSTODIO;REPRESENTANTE;1998-12-22
359289;17000000000000;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;Rubens Siqueira Maia;2030;Anexo Operadora;Bairro Centro;Coronel Fabriciano;MG;35170460;31;21362287;21362201;regulatorio@unimedvaledoaco.coop.br;JOSÉ MAURÍCIO NOLASCO NASCIMENTO;DIRETOR PRESIDENTE;1998-12-16
313211;87300000000000;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED VALE DO CAÍ;Cooperativa Médica;RUA OSVALDO ARANHA;1315;;CENTRO;Montenegro;RS;95780000;51;36498900;36498900;secretariaexecutiva@unimedvaledocai.com.br;RODRIGO LOPES DECUSATI;REPRESENTANTE;1998-12-22
337561;86500000000000;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VALE DO CARANGOLA;Cooperativa Médica;PRAÇA CORONEL MAXIMIANO;33;;CENTRO;Carangola;MG;36800000;;;;gerencia@unimedcarangola.coop.br;SAULO DE OLIVEIRA PEREIRA;DIRETOR PRESIDENTE;1998-12-17
302228;747000000000;UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO;UNIMED VALE DO CORUMBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RUA 13 DE MAIO;13;;SETOR GUANABARA;Ipameri;GO;75780000;64;34911735;34911735;weslei@unimedvaledocorumba.coop.br;ALESSANDRO DE SOUZA ROSA;DIRETOR PRESIDENTE;1998-12-24
370975;70500000000000;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;;Cooperativa Médica;RUA GERMANO GREVE;734;;CENTRO;Mirassol d'Oeste;MT;78280000;65;32412883;32411363;marcia@unimedvaledojauru.com.br;ALVARO MARCONI;DIRETOR PRESIDENTE;1998-12-28
334511;1770000000000;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;UNIMED - INTRAFEDERATIVA DO VALE DO PARAÍBA;Cooperativa Médica;RUA VISCONDE DE PINDAMONHANGABA;100;;JARDIM BOA VISTA;Pindamonhangaba;SP;12401011;12;21262400;;diretoria@unimedvaledoparaiba.com.br;JULIO CESAR TEIXEIRA AMADO ;DIRETOR PRESIDENTE;1998-12-28
308811;80500000000000;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI ;UNIMED VALE DO PIQUIRI;Cooperativa Médica;RUA IPIRANGA;962;;CENTRO;Palotina;PR;85950000;44;36495251;;palotina@unimedpr.com.br;SÉRGIO MOROZOWSKI;DIRETOR PRESIDENTE;1998-12-17
323268;40900000000000;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO SÃO FRANCISCO ;Cooperativa Médica;RUA DO COLISEU;123;;CENTRO;Petrolina;PE;56302390;87;38667942;;unimedvsf@unimedvsf.coop.br;FRANCISCO OTAVIANO DE AMORIM VIANA;DIRETOR PRESIDENTE;1998-12-23
314099;2600000000000;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;;Cooperativa Médica;RUA JOSÉ CORSINO;486;W;CENTRO;Tangará da Serra;MT;78300000;65;33391000;33391000;secretaria@unimed531.coop.br;RICARDO ANTONIO GONSALES;DIRETOR PRESIDENTE;1998-12-28
356417;88300000000000;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED (RS) VALE DO SINOS;Cooperativa Médica;RUA TUPI ;962;;CENTRO;Novo Hamburgo;RS;93320050;5;135841800;15841800;regulamentacao@vs.unimed.com.br;LUIS CARLOS GALLEANO DE MELO ;PRESIDENTE;1998-12-21
311057;1370000000000;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VALE DO URUCUIA;Cooperativa Médica;RUA RONCADOR;327;;CENTRO;Unaí;MG;38610000;38;36764804;36764804;financeiro@unimedvale.com.br;CARLOS EDUARDO VILELA BROSTEL;DIRETOR PRESIDENTE;1998-12-17
344729;17800000000000;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA THOMAZ SILVA;150;;JARDIM PETRÓPOLIS;Varginha;MG;37006710;35;36907000;36907033;ans@unimedvarginha.coop.br;PAULO ROBERTO MAGALHÃES SWERTS;DIRETOR PRESIDENTE;1998-12-18
317896;71500000000000;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED VERTENTE DO CAPARAÓ;Cooperativa Médica;RUA MAESTRO FILOMENO DOS SANTOS;109;;CENTRO;Manhuaçu;MG;36900000;33;33394444;;diretoria@unimedvc.com.br;MARCELO KER WERNER;DIRETOR PRESIDENTE;1998-12-17
314587;66300000000000;UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SERRAS DE MINAS;Cooperativa Médica;RUA GOMES BARBOSA;70;LOJA 02;CENTRO;Viçosa;MG;36570101;31;38914750;38914750;thiago.barroso@unimedserrasdeminas.com.br;RENATO PAIVA DEL GIÚDICE ;DIRETOR PRESIDENTE;1998-12-17
342131;1660000000000;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VILHENA;Cooperativa Médica;AV. CAPITÃO CASTRO;4376;PREDIO;CENTRO;Vilhena;RO;76980010;69;33162600;;unimed@unimedvilhena.com.br;ELCIO CARLOS ROSSI;PRESIDENTE;1998-12-23
357391;27600000000000;UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO;UNIMED VITORIA;Cooperativa Médica;AV. CESAR HILAL;700;3º E 4º ANDARES;BENTO FERREIRA;Vitória;ES;29050903;27;33344329;33253157;coans@unimedvx.com.br;FERNANDO RONCHI;DIRETOR PRESIDENTE;1998-12-16
393321;42200000000000;UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO;UNIMED RIO COOPERATIVA DE TRABALHO MEDICO DO RJ LTDA;Cooperativa Médica;AV. AYRTON SENNA;2500;BL 01, SL 404/408, BL 03, SL 101/109, SS;BARRA DA TIJUCA;Rio de Janeiro;RJ;22775003;21;31397999;31397893;controlad@unimedrio.com.br;ANTONIO ROMEU SCOFANO JÚNIOR;DIRETOR PRESIDENTE;1998-12-16
343731;28600000000000;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;UNIMED LESTE FLUMINENSE;Cooperativa Médica;RUA DR.BORMAN;51;SOBRE LOJA;CENTRO;Niterói;RJ;24020320;21;21096135;21096139;contabilans2@niteroi.unimed.com.br;BENITO PETRAGLIA;DIRETOR PRESIDENTE;1998-12-28
414891;1140000000000;UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO;UNIODONTO CARUARU;Cooperativa odontológica;RUA RÁDIO CLUBE DE PERNAMBUCO;88;;MAURÍCIO DE NASSAU;Caruaru;PE;55012530;81;37216769;37237522;uniodontocaruaru@hotmail.com;RÔNIO DE MEDEIROS GALINDO;PRESIDENTE;2004-05-21
370711;2580000000000;UNIODONTO  ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontológica;RUA RESK SALIN CARONE;50;EDIF IBISA;GILBERTO MACHADO;Cachoeiro de Itapemirim;ES;29303310;28;35111500;35111500;gerencia@uniodontoci.com.br;ADRIANO BASTOS BARBOSA;PRESIDENTE;1998-12-17
403512;2990000000000;UNIODONTO ARAPIRACA COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA;UNIODONTO ARAPIRACA;Cooperativa odontológica;RUA PADRE JEFERSON DE CARVALHO;43;;ALTO DO CRUZEIRO;Arapiraca;AL;57312480;82;35222383;35223429;uniodonto@uniodontoarapiraca.com;MARCOS ANTONIO DUARTE BORGES;REPRESENTANTE LEGAL;1999-04-14
340120;391000000000;UNIODONTO ATHENAS PAULISTA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JABOTICABAL;Cooperativa odontológica;RUA SANTO ANDRÉ;340;;NOVA JABOTICABAL;Jaboticabal;SP;14887030;16;32021601;32021601;joaoleonardo@uniodontoathenas.coop.br;JOÃO LEONARDO DELLA LIBERA FILHO;VICE-PRESIDENTE DE ADMINISTRAÇÃO E FINAN;1998-12-16
383929;630000000000;UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA;UNIODONTO BAHIA SUL;Cooperativa odontológica;AVENIDA SOARES LOPES;386;;CENTRO;Ilhéus;BA;45653005;73;36347050;36347050;gerenciaadm@uniodontobahiasul.com.br;LUCIANO MOREIRA TAVARES;PRESIDENTE;1999-02-02
327093;66100000000000;UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA;UNIODONTO ;Cooperativa odontológica;RUA VICENTE PASCHOAL;1261;;CENTRO;Bebedouro;SP;14700340;17;33440700;33440700;adm@uniodontobebedouro.coop.br;PEDRO ERNESTO JACOBS;PRESIDENTE;1998-12-17
368555;15300000000000;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;UNIODONTO;Cooperativa odontológica;AV GENTIL BITTENCOURT;1212;;NAZARÉ;Belém;PA;66040000;91;32024140;;uniodopa@uniodontobelem.com.br;ARIOSTO MARIA CHAVES DIAS;PRESIDENTE;1998-12-29
353752;87300000000000;UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA;UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA;Cooperativa odontológica;AV. JÚLIO DE CASTILHOS;745;SALA 204;CENTRO;Lajeado;RS;95900000;5;137143444;;admsc@uniodontovtrp.com.br;DITMAR ARY KUHN;PRESIDENTE;1998-12-18
343919;1750000000000;UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA;UNIODONTO DO SERIDÓ;Cooperativa odontológica;RUA SENADOR JOSÉ BERNARDO ;663;;CENTRO;Caicó;RN;59300000;84;34211477;844173799;uniodontoserido@terra.com.br;MARCO POLO AYRES DO RÊGO;PRESIDENTE;1998-12-30
